p,file,scenes,codec,frames_ts,BVP,fold
22,/p022/R4/pictures_ZIP_RAW_RGB/00000000.png,R4,RGB,/p022/R4/frames_timestamp.csv,/p022/R4/BVP.csv,4
22,/p022/R4/video_ZIP_H264.mp4,R4,H264,/p022/R4/frames_timestamp.csv,/p022/R4/BVP.csv,4
22,/p022/R4/video_ZIP_MJPG.avi,R4,MJPG,/p022/R4/frames_timestamp.csv,/p022/R4/BVP.csv,4
22,/p022/T1/video_ZIP_H264.mp4,T1,H264,/p022/T1/frames_timestamp.csv,/p022/T1/BVP.csv,4
22,/p022/T1/video_ZIP_MJPG.avi,T1,MJPG,/p022/T1/frames_timestamp.csv,/p022/T1/BVP.csv,4
22,/p022/T2/video_ZIP_H264.mp4,T2,H264,/p022/T2/frames_timestamp.csv,/p022/T2/BVP.csv,4
22,/p022/T2/video_ZIP_MJPG.avi,T2,MJPG,/p022/T2/frames_timestamp.csv,/p022/T2/BVP.csv,4
22,/p022/T3/video_ZIP_H264.mp4,T3,H264,/p022/T3/frames_timestamp.csv,/p022/T3/BVP.csv,4
22,/p022/T3/video_ZIP_MJPG.avi,T3,MJPG,/p022/T3/frames_timestamp.csv,/p022/T3/BVP.csv,4
23,/p023/E1/video_ZIP_H264.mp4,E1,H264,/p023/E1/frames_timestamp.csv,/p023/E1/BVP.csv,3
23,/p023/E1/video_ZIP_MJPG.avi,E1,MJPG,/p023/E1/frames_timestamp.csv,/p023/E1/BVP.csv,3
23,/p023/E2/video_ZIP_H264.mp4,E2,H264,/p023/E2/frames_timestamp.csv,/p023/E2/BVP.csv,3
23,/p023/E2/video_ZIP_MJPG.avi,E2,MJPG,/p023/E2/frames_timestamp.csv,/p023/E2/BVP.csv,3
23,/p023/E3/video_ZIP_H264.mp4,E3,H264,/p023/E3/frames_timestamp.csv,/p023/E3/BVP.csv,3
23,/p023/E3/video_ZIP_MJPG.avi,E3,MJPG,/p023/E3/frames_timestamp.csv,/p023/E3/BVP.csv,3
23,/p023/E4/video_ZIP_H264.mp4,E4,H264,/p023/E4/frames_timestamp.csv,/p023/E4/BVP.csv,3
23,/p023/E4/video_ZIP_MJPG.avi,E4,MJPG,/p023/E4/frames_timestamp.csv,/p023/E4/BVP.csv,3
23,/p023/E5/video_ZIP_H264.mp4,E5,H264,/p023/E5/frames_timestamp.csv,/p023/E5/BVP.csv,3
23,/p023/E5/video_ZIP_MJPG.avi,E5,MJPG,/p023/E5/frames_timestamp.csv,/p023/E5/BVP.csv,3
23,/p023/E6/video_ZIP_H264.mp4,E6,H264,/p023/E6/frames_timestamp.csv,/p023/E6/BVP.csv,3
23,/p023/E6/video_ZIP_MJPG.avi,E6,MJPG,/p023/E6/frames_timestamp.csv,/p023/E6/BVP.csv,3
23,/p023/R1/pictures_ZIP_RAW_RGB/00000000.png,R1,RGB,/p023/R1/frames_timestamp.csv,/p023/R1/BVP.csv,3
23,/p023/R1/video_ZIP_H264.mp4,R1,H264,/p023/R1/frames_timestamp.csv,/p023/R1/BVP.csv,3
23,/p023/R1/video_ZIP_MJPG.avi,R1,MJPG,/p023/R1/frames_timestamp.csv,/p023/R1/BVP.csv,3
23,/p023/R2/pictures_ZIP_RAW_RGB/00000000.png,R2,RGB,/p023/R2/frames_timestamp.csv,/p023/R2/BVP.csv,3
23,/p023/R2/video_ZIP_H264.mp4,R2,H264,/p023/R2/frames_timestamp.csv,/p023/R2/BVP.csv,3
23,/p023/R2/video_ZIP_MJPG.avi,R2,MJPG,/p023/R2/frames_timestamp.csv,/p023/R2/BVP.csv,3
23,/p023/R3/pictures_ZIP_RAW_RGB/00000000.png,R3,RGB,/p023/R3/frames_timestamp.csv,/p023/R3/BVP.csv,3
23,/p023/R3/video_ZIP_H264.mp4,R3,H264,/p023/R3/frames_timestamp.csv,/p023/R3/BVP.csv,3
23,/p023/R3/video_ZIP_MJPG.avi,R3,MJPG,/p023/R3/frames_timestamp.csv,/p023/R3/BVP.csv,3
23,/p023/R4/pictures_ZIP_RAW_RGB/00000000.png,R4,RGB,/p023/R4/frames_timestamp.csv,/p023/R4/BVP.csv,3
23,/p023/R4/video_ZIP_H264.mp4,R4,H264,/p023/R4/frames_timestamp.csv,/p023/R4/BVP.csv,3
23,/p023/R4/video_ZIP_MJPG.avi,R4,MJPG,/p023/R4/frames_timestamp.csv,/p023/R4/BVP.csv,3
23,/p023/T1/video_ZIP_H264.mp4,T1,H264,/p023/T1/frames_timestamp.csv,/p023/T1/BVP.csv,3
23,/p023/T1/video_ZIP_MJPG.avi,T1,MJPG,/p023/T1/frames_timestamp.csv,/p023/T1/BVP.csv,3
23,/p023/T2/video_ZIP_H264.mp4,T2,H264,/p023/T2/frames_timestamp.csv,/p023/T2/BVP.csv,3
23,/p023/T2/video_ZIP_MJPG.avi,T2,MJPG,/p023/T2/frames_timestamp.csv,/p023/T2/BVP.csv,3
23,/p023/T3/video_ZIP_H264.mp4,T3,H264,/p023/T3/frames_timestamp.csv,/p023/T3/BVP.csv,3
23,/p023/T3/video_ZIP_MJPG.avi,T3,MJPG,/p023/T3/frames_timestamp.csv,/p023/T3/BVP.csv,3
24,/p024/E1/video_ZIP_H264.mp4,E1,H264,/p024/E1/frames_timestamp.csv,/p024/E1/BVP.csv,3
24,/p024/E1/video_ZIP_MJPG.avi,E1,MJPG,/p024/E1/frames_timestamp.csv,/p024/E1/BVP.csv,3
24,/p024/E2/video_ZIP_H264.mp4,E2,H264,/p024/E2/frames_timestamp.csv,/p024/E2/BVP.csv,3
24,/p024/E2/video_ZIP_MJPG.avi,E2,MJPG,/p024/E2/frames_timestamp.csv,/p024/E2/BVP.csv,3
24,/p024/E3/video_ZIP_H264.mp4,E3,H264,/p024/E3/frames_timestamp.csv,/p024/E3/BVP.csv,3
24,/p024/E3/video_ZIP_MJPG.avi,E3,MJPG,/p024/E3/frames_timestamp.csv,/p024/E3/BVP.csv,3
24,/p024/E4/video_ZIP_H264.mp4,E4,H264,/p024/E4/frames_timestamp.csv,/p024/E4/BVP.csv,3
24,/p024/E4/video_ZIP_MJPG.avi,E4,MJPG,/p024/E4/frames_timestamp.csv,/p024/E4/BVP.csv,3
24,/p024/E5/video_ZIP_H264.mp4,E5,H264,/p024/E5/frames_timestamp.csv,/p024/E5/BVP.csv,3
24,/p024/E5/video_ZIP_MJPG.avi,E5,MJPG,/p024/E5/frames_timestamp.csv,/p024/E5/BVP.csv,3
24,/p024/E6/video_ZIP_H264.mp4,E6,H264,/p024/E6/frames_timestamp.csv,/p024/E6/BVP.csv,3
24,/p024/E6/video_ZIP_MJPG.avi,E6,MJPG,/p024/E6/frames_timestamp.csv,/p024/E6/BVP.csv,3
24,/p024/R1/pictures_ZIP_RAW_RGB/00000000.png,R1,RGB,/p024/R1/frames_timestamp.csv,/p024/R1/BVP.csv,3
24,/p024/R1/video_ZIP_H264.mp4,R1,H264,/p024/R1/frames_timestamp.csv,/p024/R1/BVP.csv,3
24,/p024/R1/video_ZIP_MJPG.avi,R1,MJPG,/p024/R1/frames_timestamp.csv,/p024/R1/BVP.csv,3
24,/p024/R2/pictures_ZIP_RAW_RGB/00000000.png,R2,RGB,/p024/R2/frames_timestamp.csv,/p024/R2/BVP.csv,3
24,/p024/R2/video_ZIP_H264.mp4,R2,H264,/p024/R2/frames_timestamp.csv,/p024/R2/BVP.csv,3
24,/p024/R2/video_ZIP_MJPG.avi,R2,MJPG,/p024/R2/frames_timestamp.csv,/p024/R2/BVP.csv,3
24,/p024/R3/pictures_ZIP_RAW_RGB/00000000.png,R3,RGB,/p024/R3/frames_timestamp.csv,/p024/R3/BVP.csv,3
24,/p024/R3/video_ZIP_H264.mp4,R3,H264,/p024/R3/frames_timestamp.csv,/p024/R3/BVP.csv,3
24,/p024/R3/video_ZIP_MJPG.avi,R3,MJPG,/p024/R3/frames_timestamp.csv,/p024/R3/BVP.csv,3
24,/p024/R4/pictures_ZIP_RAW_RGB/00000000.png,R4,RGB,/p024/R4/frames_timestamp.csv,/p024/R4/BVP.csv,3
24,/p024/R4/video_ZIP_H264.mp4,R4,H264,/p024/R4/frames_timestamp.csv,/p024/R4/BVP.csv,3
24,/p024/R4/video_ZIP_MJPG.avi,R4,MJPG,/p024/R4/frames_timestamp.csv,/p024/R4/BVP.csv,3
24,/p024/T1/video_ZIP_H264.mp4,T1,H264,/p024/T1/frames_timestamp.csv,/p024/T1/BVP.csv,3
24,/p024/T1/video_ZIP_MJPG.avi,T1,MJPG,/p024/T1/frames_timestamp.csv,/p024/T1/BVP.csv,3
24,/p024/T2/video_ZIP_H264.mp4,T2,H264,/p024/T2/frames_timestamp.csv,/p024/T2/BVP.csv,3
24,/p024/T2/video_ZIP_MJPG.avi,T2,MJPG,/p024/T2/frames_timestamp.csv,/p024/T2/BVP.csv,3
24,/p024/T3/video_ZIP_H264.mp4,T3,H264,/p024/T3/frames_timestamp.csv,/p024/T3/BVP.csv,3
24,/p024/T3/video_ZIP_MJPG.avi,T3,MJPG,/p024/T3/frames_timestamp.csv,/p024/T3/BVP.csv,3
25,/p025_/E1/video_ZIP_H264.mp4,E1,H264,/p025_/E1/frames_timestamp.csv,/p025_/E1/BVP.csv,4
25,/p025_/E1/video_ZIP_MJPG.avi,E1,MJPG,/p025_/E1/frames_timestamp.csv,/p025_/E1/BVP.csv,4
25,/p025_/E2/video_ZIP_H264.mp4,E2,H264,/p025_/E2/frames_timestamp.csv,/p025_/E2/BVP.csv,4
25,/p025_/E2/video_ZIP_MJPG.avi,E2,MJPG,/p025_/E2/frames_timestamp.csv,/p025_/E2/BVP.csv,4
25,/p025_/E3/video_ZIP_H264.mp4,E3,H264,/p025_/E3/frames_timestamp.csv,/p025_/E3/BVP.csv,4
25,/p025_/E3/video_ZIP_MJPG.avi,E3,MJPG,/p025_/E3/frames_timestamp.csv,/p025_/E3/BVP.csv,4
25,/p025_/E4/video_ZIP_H264.mp4,E4,H264,/p025_/E4/frames_timestamp.csv,/p025_/E4/BVP.csv,4
25,/p025_/E4/video_ZIP_MJPG.avi,E4,MJPG,/p025_/E4/frames_timestamp.csv,/p025_/E4/BVP.csv,4
25,/p025_/E5/video_ZIP_H264.mp4,E5,H264,/p025_/E5/frames_timestamp.csv,/p025_/E5/BVP.csv,4
25,/p025_/E5/video_ZIP_MJPG.avi,E5,MJPG,/p025_/E5/frames_timestamp.csv,/p025_/E5/BVP.csv,4
25,/p025_/E6/video_ZIP_H264.mp4,E6,H264,/p025_/E6/frames_timestamp.csv,/p025_/E6/BVP.csv,4
25,/p025_/E6/video_ZIP_MJPG.avi,E6,MJPG,/p025_/E6/frames_timestamp.csv,/p025_/E6/BVP.csv,4
25,/p025_/R1/pictures_ZIP_RAW_RGB/00000000.png,R1,RGB,/p025_/R1/frames_timestamp.csv,/p025_/R1/BVP.csv,4
25,/p025_/R1/video_ZIP_H264.mp4,R1,H264,/p025_/R1/frames_timestamp.csv,/p025_/R1/BVP.csv,4
25,/p025_/R1/video_ZIP_MJPG.avi,R1,MJPG,/p025_/R1/frames_timestamp.csv,/p025_/R1/BVP.csv,4
25,/p025_/R2/pictures_ZIP_RAW_RGB/00000000.png,R2,RGB,/p025_/R2/frames_timestamp.csv,/p025_/R2/BVP.csv,4
25,/p025_/R2/video_ZIP_H264.mp4,R2,H264,/p025_/R2/frames_timestamp.csv,/p025_/R2/BVP.csv,4
25,/p025_/R2/video_ZIP_MJPG.avi,R2,MJPG,/p025_/R2/frames_timestamp.csv,/p025_/R2/BVP.csv,4
25,/p025_/R3/pictures_ZIP_RAW_RGB/00000000.png,R3,RGB,/p025_/R3/frames_timestamp.csv,/p025_/R3/BVP.csv,4
25,/p025_/R3/video_ZIP_H264.mp4,R3,H264,/p025_/R3/frames_timestamp.csv,/p025_/R3/BVP.csv,4
25,/p025_/R3/video_ZIP_MJPG.avi,R3,MJPG,/p025_/R3/frames_timestamp.csv,/p025_/R3/BVP.csv,4
25,/p025_/R4/pictures_ZIP_RAW_RGB/00000000.png,R4,RGB,/p025_/R4/frames_timestamp.csv,/p025_/R4/BVP.csv,4
25,/p025_/R4/video_ZIP_H264.mp4,R4,H264,/p025_/R4/frames_timestamp.csv,/p025_/R4/BVP.csv,4
25,/p025_/R4/video_ZIP_MJPG.avi,R4,MJPG,/p025_/R4/frames_timestamp.csv,/p025_/R4/BVP.csv,4
25,/p025_/T1/video_ZIP_H264.mp4,T1,H264,/p025_/T1/frames_timestamp.csv,/p025_/T1/BVP.csv,4
25,/p025_/T1/video_ZIP_MJPG.avi,T1,MJPG,/p025_/T1/frames_timestamp.csv,/p025_/T1/BVP.csv,4
25,/p025_/T2/video_ZIP_H264.mp4,T2,H264,/p025_/T2/frames_timestamp.csv,/p025_/T2/BVP.csv,4
25,/p025_/T2/video_ZIP_MJPG.avi,T2,MJPG,/p025_/T2/frames_timestamp.csv,/p025_/T2/BVP.csv,4
25,/p025_/T3/video_ZIP_H264.mp4,T3,H264,/p025_/T3/frames_timestamp.csv,/p025_/T3/BVP.csv,4
25,/p025_/T3/video_ZIP_MJPG.avi,T3,MJPG,/p025_/T3/frames_timestamp.csv,/p025_/T3/BVP.csv,4
26,/p026/E1/video_ZIP_H264.mp4,E1,H264,/p026/E1/frames_timestamp.csv,/p026/E1/BVP.csv,0
26,/p026/E1/video_ZIP_MJPG.avi,E1,MJPG,/p026/E1/frames_timestamp.csv,/p026/E1/BVP.csv,0
26,/p026/E2/video_ZIP_H264.mp4,E2,H264,/p026/E2/frames_timestamp.csv,/p026/E2/BVP.csv,0
26,/p026/E2/video_ZIP_MJPG.avi,E2,MJPG,/p026/E2/frames_timestamp.csv,/p026/E2/BVP.csv,0
26,/p026/E3/video_ZIP_H264.mp4,E3,H264,/p026/E3/frames_timestamp.csv,/p026/E3/BVP.csv,0
26,/p026/E3/video_ZIP_MJPG.avi,E3,MJPG,/p026/E3/frames_timestamp.csv,/p026/E3/BVP.csv,0
26,/p026/E4/video_ZIP_H264.mp4,E4,H264,/p026/E4/frames_timestamp.csv,/p026/E4/BVP.csv,0
26,/p026/E4/video_ZIP_MJPG.avi,E4,MJPG,/p026/E4/frames_timestamp.csv,/p026/E4/BVP.csv,0
26,/p026/E5/video_ZIP_H264.mp4,E5,H264,/p026/E5/frames_timestamp.csv,/p026/E5/BVP.csv,0
26,/p026/E5/video_ZIP_MJPG.avi,E5,MJPG,/p026/E5/frames_timestamp.csv,/p026/E5/BVP.csv,0
26,/p026/E6/video_ZIP_H264.mp4,E6,H264,/p026/E6/frames_timestamp.csv,/p026/E6/BVP.csv,0
26,/p026/E6/video_ZIP_MJPG.avi,E6,MJPG,/p026/E6/frames_timestamp.csv,/p026/E6/BVP.csv,0
26,/p026/R1/pictures_ZIP_RAW_RGB/00000000.png,R1,RGB,/p026/R1/frames_timestamp.csv,/p026/R1/BVP.csv,0
26,/p026/R1/video_ZIP_H264.mp4,R1,H264,/p026/R1/frames_timestamp.csv,/p026/R1/BVP.csv,0
26,/p026/R1/video_ZIP_MJPG.avi,R1,MJPG,/p026/R1/frames_timestamp.csv,/p026/R1/BVP.csv,0
26,/p026/R2/pictures_ZIP_RAW_RGB/00000000.png,R2,RGB,/p026/R2/frames_timestamp.csv,/p026/R2/BVP.csv,0
26,/p026/R2/video_ZIP_H264.mp4,R2,H264,/p026/R2/frames_timestamp.csv,/p026/R2/BVP.csv,0
26,/p026/R2/video_ZIP_MJPG.avi,R2,MJPG,/p026/R2/frames_timestamp.csv,/p026/R2/BVP.csv,0
26,/p026/R3/pictures_ZIP_RAW_RGB/00000000.png,R3,RGB,/p026/R3/frames_timestamp.csv,/p026/R3/BVP.csv,0
26,/p026/R3/video_ZIP_H264.mp4,R3,H264,/p026/R3/frames_timestamp.csv,/p026/R3/BVP.csv,0
26,/p026/R3/video_ZIP_MJPG.avi,R3,MJPG,/p026/R3/frames_timestamp.csv,/p026/R3/BVP.csv,0
26,/p026/R4/pictures_ZIP_RAW_RGB/00000000.png,R4,RGB,/p026/R4/frames_timestamp.csv,/p026/R4/BVP.csv,0
26,/p026/R4/video_ZIP_H264.mp4,R4,H264,/p026/R4/frames_timestamp.csv,/p026/R4/BVP.csv,0
26,/p026/R4/video_ZIP_MJPG.avi,R4,MJPG,/p026/R4/frames_timestamp.csv,/p026/R4/BVP.csv,0
26,/p026/T1/video_ZIP_H264.mp4,T1,H264,/p026/T1/frames_timestamp.csv,/p026/T1/BVP.csv,0
26,/p026/T1/video_ZIP_MJPG.avi,T1,MJPG,/p026/T1/frames_timestamp.csv,/p026/T1/BVP.csv,0
26,/p026/T2/video_ZIP_H264.mp4,T2,H264,/p026/T2/frames_timestamp.csv,/p026/T2/BVP.csv,0
26,/p026/T2/video_ZIP_MJPG.avi,T2,MJPG,/p026/T2/frames_timestamp.csv,/p026/T2/BVP.csv,0
26,/p026/T3/video_ZIP_H264.mp4,T3,H264,/p026/T3/frames_timestamp.csv,/p026/T3/BVP.csv,0
26,/p026/T3/video_ZIP_MJPG.avi,T3,MJPG,/p026/T3/frames_timestamp.csv,/p026/T3/BVP.csv,0
27,/p027_/E1/video_ZIP_H264.mp4,E1,H264,/p027_/E1/frames_timestamp.csv,/p027_/E1/BVP.csv,2
27,/p027_/E1/video_ZIP_MJPG.avi,E1,MJPG,/p027_/E1/frames_timestamp.csv,/p027_/E1/BVP.csv,2
27,/p027_/E2/video_ZIP_H264.mp4,E2,H264,/p027_/E2/frames_timestamp.csv,/p027_/E2/BVP.csv,2
27,/p027_/E2/video_ZIP_MJPG.avi,E2,MJPG,/p027_/E2/frames_timestamp.csv,/p027_/E2/BVP.csv,2
27,/p027_/E3/video_ZIP_H264.mp4,E3,H264,/p027_/E3/frames_timestamp.csv,/p027_/E3/BVP.csv,2
27,/p027_/E3/video_ZIP_MJPG.avi,E3,MJPG,/p027_/E3/frames_timestamp.csv,/p027_/E3/BVP.csv,2
27,/p027_/E4/video_ZIP_H264.mp4,E4,H264,/p027_/E4/frames_timestamp.csv,/p027_/E4/BVP.csv,2
27,/p027_/E4/video_ZIP_MJPG.avi,E4,MJPG,/p027_/E4/frames_timestamp.csv,/p027_/E4/BVP.csv,2
27,/p027_/E5/video_ZIP_H264.mp4,E5,H264,/p027_/E5/frames_timestamp.csv,/p027_/E5/BVP.csv,2
27,/p027_/E5/video_ZIP_MJPG.avi,E5,MJPG,/p027_/E5/frames_timestamp.csv,/p027_/E5/BVP.csv,2
27,/p027_/E6/video_ZIP_H264.mp4,E6,H264,/p027_/E6/frames_timestamp.csv,/p027_/E6/BVP.csv,2
27,/p027_/E6/video_ZIP_MJPG.avi,E6,MJPG,/p027_/E6/frames_timestamp.csv,/p027_/E6/BVP.csv,2
27,/p027_/R2/pictures_ZIP_RAW_RGB/00000000.png,R2,RGB,/p027_/R2/frames_timestamp.csv,/p027_/R2/BVP.csv,2
27,/p027_/R2/video_ZIP_H264.mp4,R2,H264,/p027_/R2/frames_timestamp.csv,/p027_/R2/BVP.csv,2
27,/p027_/R2/video_ZIP_MJPG.avi,R2,MJPG,/p027_/R2/frames_timestamp.csv,/p027_/R2/BVP.csv,2
27,/p027_/R3/pictures_ZIP_RAW_RGB/00000000.png,R3,RGB,/p027_/R3/frames_timestamp.csv,/p027_/R3/BVP.csv,2
27,/p027_/R3/video_ZIP_H264.mp4,R3,H264,/p027_/R3/frames_timestamp.csv,/p027_/R3/BVP.csv,2
27,/p027_/R3/video_ZIP_MJPG.avi,R3,MJPG,/p027_/R3/frames_timestamp.csv,/p027_/R3/BVP.csv,2
27,/p027_/R4/pictures_ZIP_RAW_RGB/00000000.png,R4,RGB,/p027_/R4/frames_timestamp.csv,/p027_/R4/BVP.csv,2
27,/p027_/R4/video_ZIP_H264.mp4,R4,H264,/p027_/R4/frames_timestamp.csv,/p027_/R4/BVP.csv,2
27,/p027_/R4/video_ZIP_MJPG.avi,R4,MJPG,/p027_/R4/frames_timestamp.csv,/p027_/R4/BVP.csv,2
27,/p027_/T1/video_ZIP_H264.mp4,T1,H264,/p027_/T1/frames_timestamp.csv,/p027_/T1/BVP.csv,2
27,/p027_/T1/video_ZIP_MJPG.avi,T1,MJPG,/p027_/T1/frames_timestamp.csv,/p027_/T1/BVP.csv,2
27,/p027_/T2/video_ZIP_H264.mp4,T2,H264,/p027_/T2/frames_timestamp.csv,/p027_/T2/BVP.csv,2
27,/p027_/T2/video_ZIP_MJPG.avi,T2,MJPG,/p027_/T2/frames_timestamp.csv,/p027_/T2/BVP.csv,2
27,/p027_/T3/video_ZIP_H264.mp4,T3,H264,/p027_/T3/frames_timestamp.csv,/p027_/T3/BVP.csv,2
27,/p027_/T3/video_ZIP_MJPG.avi,T3,MJPG,/p027_/T3/frames_timestamp.csv,/p027_/T3/BVP.csv,2
28,/p028/E1/video_ZIP_H264.mp4,E1,H264,/p028/E1/frames_timestamp.csv,/p028/E1/BVP.csv,0
28,/p028/E1/video_ZIP_MJPG.avi,E1,MJPG,/p028/E1/frames_timestamp.csv,/p028/E1/BVP.csv,0
28,/p028/E2/video_ZIP_H264.mp4,E2,H264,/p028/E2/frames_timestamp.csv,/p028/E2/BVP.csv,0
28,/p028/E2/video_ZIP_MJPG.avi,E2,MJPG,/p028/E2/frames_timestamp.csv,/p028/E2/BVP.csv,0
28,/p028/E3/video_ZIP_H264.mp4,E3,H264,/p028/E3/frames_timestamp.csv,/p028/E3/BVP.csv,0
28,/p028/E3/video_ZIP_MJPG.avi,E3,MJPG,/p028/E3/frames_timestamp.csv,/p028/E3/BVP.csv,0
28,/p028/E4/video_ZIP_H264.mp4,E4,H264,/p028/E4/frames_timestamp.csv,/p028/E4/BVP.csv,0
28,/p028/E4/video_ZIP_MJPG.avi,E4,MJPG,/p028/E4/frames_timestamp.csv,/p028/E4/BVP.csv,0
28,/p028/E5/video_ZIP_H264.mp4,E5,H264,/p028/E5/frames_timestamp.csv,/p028/E5/BVP.csv,0
28,/p028/E5/video_ZIP_MJPG.avi,E5,MJPG,/p028/E5/frames_timestamp.csv,/p028/E5/BVP.csv,0
28,/p028/E6/video_ZIP_H264.mp4,E6,H264,/p028/E6/frames_timestamp.csv,/p028/E6/BVP.csv,0
28,/p028/E6/video_ZIP_MJPG.avi,E6,MJPG,/p028/E6/frames_timestamp.csv,/p028/E6/BVP.csv,0
28,/p028/R1/pictures_ZIP_RAW_RGB/00000000.png,R1,RGB,/p028/R1/frames_timestamp.csv,/p028/R1/BVP.csv,0
28,/p028/R1/video_ZIP_H264.mp4,R1,H264,/p028/R1/frames_timestamp.csv,/p028/R1/BVP.csv,0
28,/p028/R1/video_ZIP_MJPG.avi,R1,MJPG,/p028/R1/frames_timestamp.csv,/p028/R1/BVP.csv,0
28,/p028/R2/pictures_ZIP_RAW_RGB/00000000.png,R2,RGB,/p028/R2/frames_timestamp.csv,/p028/R2/BVP.csv,0
28,/p028/R2/video_ZIP_H264.mp4,R2,H264,/p028/R2/frames_timestamp.csv,/p028/R2/BVP.csv,0
28,/p028/R2/video_ZIP_MJPG.avi,R2,MJPG,/p028/R2/frames_timestamp.csv,/p028/R2/BVP.csv,0
28,/p028/R3/pictures_ZIP_RAW_RGB/00000000.png,R3,RGB,/p028/R3/frames_timestamp.csv,/p028/R3/BVP.csv,0
28,/p028/R3/video_ZIP_H264.mp4,R3,H264,/p028/R3/frames_timestamp.csv,/p028/R3/BVP.csv,0
28,/p028/R3/video_ZIP_MJPG.avi,R3,MJPG,/p028/R3/frames_timestamp.csv,/p028/R3/BVP.csv,0
28,/p028/R4/pictures_ZIP_RAW_RGB/00000000.png,R4,RGB,/p028/R4/frames_timestamp.csv,/p028/R4/BVP.csv,0
28,/p028/R4/video_ZIP_H264.mp4,R4,H264,/p028/R4/frames_timestamp.csv,/p028/R4/BVP.csv,0
28,/p028/R4/video_ZIP_MJPG.avi,R4,MJPG,/p028/R4/frames_timestamp.csv,/p028/R4/BVP.csv,0
28,/p028/T1/video_ZIP_H264.mp4,T1,H264,/p028/T1/frames_timestamp.csv,/p028/T1/BVP.csv,0
28,/p028/T1/video_ZIP_MJPG.avi,T1,MJPG,/p028/T1/frames_timestamp.csv,/p028/T1/BVP.csv,0
28,/p028/T2/video_ZIP_H264.mp4,T2,H264,/p028/T2/frames_timestamp.csv,/p028/T2/BVP.csv,0
28,/p028/T2/video_ZIP_MJPG.avi,T2,MJPG,/p028/T2/frames_timestamp.csv,/p028/T2/BVP.csv,0
28,/p028/T3/video_ZIP_H264.mp4,T3,H264,/p028/T3/frames_timestamp.csv,/p028/T3/BVP.csv,0
28,/p028/T3/video_ZIP_MJPG.avi,T3,MJPG,/p028/T3/frames_timestamp.csv,/p028/T3/BVP.csv,0
29,/p029_/E1/video_ZIP_H264.mp4,E1,H264,/p029_/E1/frames_timestamp.csv,/p029_/E1/BVP.csv,-1
29,/p029_/E1/video_ZIP_MJPG.avi,E1,MJPG,/p029_/E1/frames_timestamp.csv,/p029_/E1/BVP.csv,-1
29,/p029_/E2/video_ZIP_H264.mp4,E2,H264,/p029_/E2/frames_timestamp.csv,/p029_/E2/BVP.csv,-1
29,/p029_/E2/video_ZIP_MJPG.avi,E2,MJPG,/p029_/E2/frames_timestamp.csv,/p029_/E2/BVP.csv,-1
29,/p029_/E3/video_ZIP_H264.mp4,E3,H264,/p029_/E3/frames_timestamp.csv,/p029_/E3/BVP.csv,-1
29,/p029_/E3/video_ZIP_MJPG.avi,E3,MJPG,/p029_/E3/frames_timestamp.csv,/p029_/E3/BVP.csv,-1
29,/p029_/E4/video_ZIP_H264.mp4,E4,H264,/p029_/E4/frames_timestamp.csv,/p029_/E4/BVP.csv,-1
29,/p029_/E4/video_ZIP_MJPG.avi,E4,MJPG,/p029_/E4/frames_timestamp.csv,/p029_/E4/BVP.csv,-1
29,/p029_/E5/video_ZIP_H264.mp4,E5,H264,/p029_/E5/frames_timestamp.csv,/p029_/E5/BVP.csv,-1
29,/p029_/E5/video_ZIP_MJPG.avi,E5,MJPG,/p029_/E5/frames_timestamp.csv,/p029_/E5/BVP.csv,-1
29,/p029_/E6/video_ZIP_H264.mp4,E6,H264,/p029_/E6/frames_timestamp.csv,/p029_/E6/BVP.csv,-1
29,/p029_/E6/video_ZIP_MJPG.avi,E6,MJPG,/p029_/E6/frames_timestamp.csv,/p029_/E6/BVP.csv,-1
29,/p029_/R1/pictures_ZIP_RAW_RGB/00000000.png,R1,RGB,/p029_/R1/frames_timestamp.csv,/p029_/R1/BVP.csv,-1
29,/p029_/R1/video_ZIP_H264.mp4,R1,H264,/p029_/R1/frames_timestamp.csv,/p029_/R1/BVP.csv,-1
29,/p029_/R1/video_ZIP_MJPG.avi,R1,MJPG,/p029_/R1/frames_timestamp.csv,/p029_/R1/BVP.csv,-1
29,/p029_/R2/pictures_ZIP_RAW_RGB/00000000.png,R2,RGB,/p029_/R2/frames_timestamp.csv,/p029_/R2/BVP.csv,-1
29,/p029_/R2/video_ZIP_H264.mp4,R2,H264,/p029_/R2/frames_timestamp.csv,/p029_/R2/BVP.csv,-1
29,/p029_/R2/video_ZIP_MJPG.avi,R2,MJPG,/p029_/R2/frames_timestamp.csv,/p029_/R2/BVP.csv,-1
29,/p029_/R3/pictures_ZIP_RAW_RGB/00000000.png,R3,RGB,/p029_/R3/frames_timestamp.csv,/p029_/R3/BVP.csv,-1
29,/p029_/R3/video_ZIP_H264.mp4,R3,H264,/p029_/R3/frames_timestamp.csv,/p029_/R3/BVP.csv,-1
29,/p029_/R3/video_ZIP_MJPG.avi,R3,MJPG,/p029_/R3/frames_timestamp.csv,/p029_/R3/BVP.csv,-1
29,/p029_/R4/pictures_ZIP_RAW_RGB/00000000.png,R4,RGB,/p029_/R4/frames_timestamp.csv,/p029_/R4/BVP.csv,-1
